SampleN,SumTS,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,NH4_N,NO3_N,N.N,TN,OM,SoilType,Longitude,Latitude,ALT_extract,Landscape,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin
A1_3_15,3.47156001,12.86116137,0.636520913,345.1565275,3402.646131,3065.941324,5498.444338,2.722438491,572.5405604,25.16650565,24.96342034,318.5555597,17736.17462,6.766138877,15.83618048,93.36870961,140.6256921,5.2402092,1.233401181,4.911707937,27.43359071,21.89790798,7.856144562,0.932120704,1.650362898,0.44206553,3.544031501,4.66510472,0.295330435,2.27090971,84.74439195,22.38756017,44.17954162,4.71646658,16.64901519,2.852647093,0.542426069,2.506326216,0.310000893,1.575276625,0.284767662,0.764149586,0.671401524,0.015602684,21.04729392,5.611101491,291.368,82.91376968,280.45,7.32,108.7,5.84,2.11,7.95,1927.9414,21.74025856,Sandy,117.7803967,36.32773667,285,Flat,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969
A1_4_1,7.37012367,15.27734128,0.875952497,225.9243236,6837.077463,3377.406038,75394.96016,4.903938943,759.9587851,33.94981657,26.3168628,522.6279462,22935.34999,9.108680517,20.16071159,33.54416383,52.39789111,6.419813844,1.574416857,1.065957251,26.58936894,78.81638513,12.39130411,1.736980636,1.155049675,0.39879855,1.81423803,4.647232334,0.441756743,2.67905221,107.3807551,24.34439553,47.50144762,5.394439311,20.23943803,3.759669652,0.739499789,3.547997255,0.456702274,2.456918043,0.439372193,1.192991743,0.991525018,0.030294368,22.52056687,4.680160294,271.2094,6.584460673,600.65,7.62,209.0,10.09,2.36,12.45,1616.2454,0.000132594,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_2,12.907508,20.00276547,1.027376989,271.1922076,7143.962706,4015.61271,32627.91087,5.681409888,973.7803017,41.71137516,32.53163452,533.2156554,27102.49853,10.66665186,24.39129209,32.35623834,57.26394419,7.779918374,1.790151179,1.669959407,31.81167251,40.40492636,12.6880005,1.670331429,1.552173514,0.351495524,4.966524353,4.953420792,0.473859129,3.314037723,135.450451,27.42543424,54.44044629,6.193818279,22.9874389,4.283250479,0.800724537,3.885874608,0.496551458,2.560992321,0.460578755,1.231259438,1.039608751,0.026427881,26.13224129,7.588805279,233.9414,4.991813426,96.0,7.75,160.6,11.5,4.07,15.57,1392.6374,17.63887421,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_3,15.0815699,19.29290763,1.29751572,205.7155514,8443.19409,4293.437079,17115.37816,5.848870406,1046.411266,43.51496679,36.42669456,580.7129446,29129.51475,11.81872218,27.04970551,37.3614987,70.48062045,7.85713523,2.00042294,1.502710406,32.36754749,27.09482674,13.97285787,2.038110266,2.089413512,0.45336203,2.943063578,5.047649546,0.754172791,3.586720177,139.219374,30.11724889,60.10520197,6.756817304,24.96356976,4.692603309,0.861390763,4.34643557,0.546986687,2.854176344,0.505639456,1.357322861,1.13154552,0.03965291,28.15283187,8.380790027,267.652,17.4657671,237.5,8.45,103.9,9.49,5.09,14.58,1476.321,15.11195437,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_5,4.04718574,21.24193446,1.25567859,197.0165221,7709.359205,3629.73031,12003.31401,5.603334205,1108.854987,43.15778981,42.70193763,523.5952676,27516.15524,11.30745885,26.23124921,33.39503873,67.90064512,7.892079686,1.976844236,1.379557276,29.38711913,25.10573124,12.90656436,2.009102828,1.732896943,0.451217443,2.25667038,5.242103363,0.615375604,3.460673006,134.5461463,28.25659628,56.93206388,6.584589095,24.49478052,4.527882963,0.849370083,4.202239917,0.528639117,2.792777799,0.496686344,1.34207024,1.135936892,0.036123506,30.61434498,7.064791816,253.0836,6.882930333,127.6,8.18,173.8,8.51,4.58,13.09,1356.5552,17.42160706,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_6,6.41438498,23.22631922,1.464540619,232.5453276,9026.038906,4254.524586,16702.1592,6.493203177,1211.695352,48.92081469,49.28361362,636.819693,31751.15871,13.04196256,30.04805311,41.09116008,81.32706653,9.198413489,2.270055625,1.607978646,35.18448475,29.94184833,15.32772829,3.204021069,2.097093423,0.487461859,2.987059452,5.544007035,0.6610591,4.023805695,164.0031614,32.57228542,64.21042818,7.562665828,28.03316819,5.271590317,0.991901625,4.833344504,0.610001556,3.231194807,0.578449575,1.579048613,1.294972862,0.071482152,30.99894761,7.061647773,188.034,7.986901482,89.8,8.13,173.8,10.26,3.66,13.92,1353.6754,13.96065728,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_7,15.4278473,21.61776519,1.389424649,182.6897924,8254.724513,3913.573538,14310.01035,5.952314744,1090.297634,44.01463733,49.35885939,600.9330445,29016.91927,12.19418311,27.99506679,37.46404491,72.8826733,8.362334316,2.068328251,1.410785726,32.13233646,27.2629656,14.27500457,1.607396333,1.750917813,0.4600374,1.421089342,5.747531044,0.667649627,3.693318586,146.9065566,30.43890413,60.34113214,7.031595715,26.18977337,4.927821735,0.909404999,4.605727151,0.578631538,3.028556549,0.532393591,1.427021304,1.196684207,0.029026237,27.96417205,6.970992841,267.652,14.66656024,142.7,8.13,193.7,11.62,5.16,16.78,1576.9446,17.57099279,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_8,11.813027,20.48457902,1.255643859,565.3439652,7704.965872,3685.826258,11123.23116,5.296668578,1098.289701,42.19887682,35.02509384,520.4774671,27020.22289,11.09229579,25.30571093,31.4715631,61.83108199,7.772621121,1.906695744,1.808840681,29.32806391,24.42624487,12.81363272,1.788312309,1.857272322,0.392327056,4.762310228,5.182695451,0.731549695,3.45022195,132.3984472,29.03650165,58.88583605,6.718373459,24.98659823,4.721883835,0.8659802,4.332724671,0.531706787,2.775058586,0.487275618,1.323739022,1.101804771,0.029077917000000002,31.41406129,7.400538457,201.586,11.99616123,153.45,8.12,290.0,12.52,4.39,16.91,1492.5834,19.25879471,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_9,9.3748222,19.56200105,1.176446259,273.3410874,7128.79154,3482.429507,19468.09117,5.177740172,1001.464528,39.65432547,33.8163487,506.2679893,25401.90113,10.39647794,23.69835,34.76388411,69.27782323,7.469564227,1.906714441,1.510232983,29.52730776,28.02707788,12.37785183,2.393062736,1.854235409,0.381336532,1.479638478,4.957108622,0.661569175,3.255043559,125.7606823,29.63342964,60.67954666,6.768804541,24.64525638,4.518065757,0.824896575,4.10651937,0.508844319,2.716016783,0.472190748,1.27119191,1.052829908,0.037082056,24.61199672,11.52476728,269.346,17.87926006,115.95,8.09,162.4,10.78,6.94,17.72,1456.3318,10.3516305,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_10,8.8521317,19.97857643,0.998843913,274.0418445,7084.794932,4000.775367,28077.09258,4.921984692,784.8682033,38.7132405,31.69134142,505.2452729,25355.97383,10.24557373,23.62263005,38.64483981,68.25639873,7.441075274,1.778688442,9.345576022,33.07657543,36.25701079,12.33237048,1.827601778,1.812814744,0.383168489,7.663488035,5.95165872,0.5924764,3.337785167,129.6232956,27.1664653,53.81561239,6.146804956,22.51746651,4.253444556,0.795031069,3.879268671,0.491892608,2.592443007,0.462496453,1.232900931,1.033900264,0.034636603,29.66236431,6.951333605,201.586,21.26003114,189.35,8.04,183.1,11.17,6.28,17.45,1643.3494,20.45310694,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_11,5.54630047,19.50763457,1.062561366,248.7638913,6735.083958,3767.978031,17810.12631,4.711666182,932.3291103,39.35370265,35.58961072,478.3930124,26565.249,9.773668655,23.18271369,34.6976714,61.02302859,7.211546883,1.803958724,1.242233366,30.6585461,27.74323623,11.64188367,0.852872257,1.44192158,0.384215908,1.690166732,4.814670147,0.401128929,2.993718041,118.5385495,28.02120486,54.23856536,6.222417452,22.55415841,4.091507656,0.744394432,3.753711891,0.467251052,2.432347099,0.435889432,1.173836392,0.98022681,0.008253546,22.53558767,5.734927646,271.2094,31.48866408,269.05,8.06,166.7,10.89,10.64,21.53,139.4162,20.41606922,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_12,8.8863263,20.16102448,0.944907906,291.2618491,6780.454692,4326.114698,15512.2078,4.945585707,1016.202399,39.86235547,32.5389208,501.1762015,25185.23968,10.16282795,22.85489606,35.60241101,71.95704439,7.530757717,1.769148394,1.082316664,34.05537435,26.76841642,14.83816072,2.913232809,1.768944731,0.425379362,3.275085986,4.934430412,0.422136495,3.230163509,126.1688965,28.38758982,58.83103046,6.515640528,23.67292166,4.476953068,0.809534731,4.177564716,0.562525667,3.139862935,0.570966151,1.62481508,1.415475347,0.045384395,28.74531199,24.35371593,337.106,38.09333865,362.75,8.02,170.3,12.27,9.18,21.45,2052.9586,23.88336692,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_13,10.821524,16.59263646,0.926293037,183.3637969,5295.11515,3191.198197,13418.32984,4.182390731,793.7128101,32.90035584,27.57913833,410.2328964,21421.19081,8.648557015,19.99702065,26.60937392,61.09047671,6.351985773,1.440612934,1.005078172,26.25001976,20.6611525,10.36756853,0.971908232,1.151410244,0.274463111,2.383583595,3.976365257,0.354361112,2.679780855,104.1595759,23.56605363,46.8234197,5.261009136,19.22142719,3.518725733,0.64259734,3.250784197,0.401801734,2.158412127,0.385618603,1.068488976,0.897467059,0.005793657,22.83570169,6.508703223,257.3186,10.57884232,159.0,7.98,134.7,10.53,4.98,15.51,1521.7202,23.05771903,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_14,8.98383235,19.47776086,1.070456154,237.9269857,6489.552504,3485.545212,13653.27428,4.849826486,929.4913342,38.3409023,32.69024886,503.1528797,25061.23927,10.81968657,23.05029229,34.10754235,63.46281255,7.119264287,1.693260575,1.175063421,29.6892195,24.57580474,11.52951899,1.350815378,1.416925781,0.36331991,1.346380359,4.581444065,0.523113518,3.187470605,123.9956536,26.08291567,52.30889473,5.97260557,21.95548052,4.077397804,0.764891187,3.741264762,0.468554319,2.44047065,0.439801203,1.17239512,1.00545531,0.015166113,24.25143409,6.405234843,198.198,20.07029596,174.4,7.96,195.1,12.33,7.45,19.78,1487.5014,22.0191582,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A1_4_15,14.5179675,19.18262496,0.98178996,201.8035723,6209.859812,3610.156012,12492.83848,4.989585894,910.9800844,38.57765636,32.09264304,492.7445652,24363.05584,10.23150181,22.99122395,31.0330134,59.85118899,7.264570089,1.787296907,1.14547226,29.39934492,22.56607252,11.62147803,2.081314978,1.519259395,0.321386532,3.179368538,4.67060513,0.58645617,3.221860676,124.9644635,27.6727999,56.10523655,6.317692524,23.03686843,4.24422315,0.770263583,3.820455286,0.476333409,2.499526895,0.444635216,1.200420785,1.004117919,0.030779074,26.88287456,7.620824525,267.652,12.77904237,202.1,7.95,164.6,19.73,5.11,24.84,1421.9436,21.46341989,Roam,117.8124817,36.34571167,348,Mountain,0.23525703,4512.5,3135.699951,811.7999878,0.607629001,-3.0,25.0,38.84000015,-22.29999924
A2_1_1,8.63561063,11.90407435,0.70220327,248.6435938,3643.068786,2223.043589,2009.048276,3.399946796,783.5594064,29.07504256,29.43522104,186.3352955,17710.5898,6.763482164,14.8016445,25.73532447,37.32483439,6.02608297,1.408231438,0.900040265,25.86907241,12.60036703,9.005519666,6.214943747,1.016421224,0.215192542,1.832809995,4.764455475,0.549933447,2.255147356,80.2280946,25.89766367,52.51685291,5.421382014,18.8660327,3.253858557,0.573184711,2.999847588,0.362762714,1.957266119,0.334052537,0.914466249,0.749538242,0.182386465,23.5931757,22.21680011,138.908,15.07226703,89.55,7.91,70.4,18.18,3.65,21.83,845.4754,19.32002012,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_3,5.20072162,8.978428592,0.497174481,253.1507523,2611.787709,1689.575543,1557.712327,2.420898505,541.4984357,20.97313572,20.25585095,134.644493,12929.19094,5.014020148,11.46932949,21.73014239,28.35028891,4.519379514,0.900515963,0.663818086,18.78302125,11.9393683,6.444695549,5.143713178,0.668044237,0.170499709,1.633389999,4.333983373,0.289660792,1.668944539,61.40486123,17.50502218,36.49546143,3.743190314,13.12242078,2.324951278,0.437323608,2.078587205,0.250012673,1.356864167,0.243992771,0.684360914,0.558473265,0.129037088,16.33605918,16.17644302,191.422,5.489241087,48.95,6.47,78.3,16.06,3.21,19.27,750.6114,43.38137108,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_4,3.42978411,7.252256777,0.595981956,312.5739541,2300.332547,1571.51306,1494.057469,1.993877998,364.9079907,18.10113541,18.32261565,104.4131968,11397.32453,4.207566691,11.20339307,22.36798835,28.56199835,4.047812397,0.8864232,3.01810132,17.05337873,8.960747351,5.863920966,4.376802414,0.503304776,0.387249738,0.540524426,6.74135341,0.337954506,1.54958944,53.60489793,17.94177302,35.04029151,3.661745736,12.47493205,2.143623417,0.430900663,1.940385258,0.273851896,1.241119403,0.260410416,0.638439297,0.522440997,0.147964499,13.95984836,24.04309744,137.214,4.583682092,36.45,6.93,52.7,12.02,2.59,14.61,637.1134,19.69522294,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_5,4.68252791,5.795883416,0.37148332,215.0905452,1739.438414,1174.03614,1025.366947,1.538309928,285.4581384,13.82332039,12.40494881,87.27728267,8780.028484,3.355487216,8.168967433,17.88885331,17.06551834,2.944459581,0.601295897,2.437119313,12.79326312,6.753074932,4.094289212,2.875135218,0.19835125,0.101789103,0.311944641,4.151499802,0.1969741,1.180894733,41.63396401,11.45797882,23.28415872,2.386939038,8.380922047,1.454272771,0.27084327,1.399474869,0.155477575,0.848601267,0.149260057,0.417836278,0.343682255,0.080041711,8.089943057,10.00310422,186.34,11.19015267,45.0,6.85,81.8,17.27,3.32,20.59,711.6494,14.48701617,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_6,14.3922317,9.944792459,0.615928197,300.1889306,3355.618455,2042.739884,1784.531239,2.676001101,522.6404895,24.17713934,22.54641571,140.8064655,15432.12301,5.672567763,13.69950312,26.07625287,32.40270876,5.402153141,1.157969131,3.679922769,22.61141126,11.74003866,8.570521501,4.512590753,0.321586346,0.1843049,0.751335397,6.768760918,0.389874455,1.954040483,70.36547442,22.52573837,41.79759946,4.76209895,16.6197378,2.859898361,0.524038523,2.644808224,0.342121067,1.832098875,0.329094557,0.910629399,0.749406126,0.118387392,13.58010055,25.48018224,267.652,7.691078349,51.8,6.88,60.1,14.26,3.06,17.32,833.1092,11.06666858,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_7,5.15391004,6.765409886,0.395647916,299.1674253,1998.367114,1443.932879,1305.524653,1.770213515,325.0447375,15.96882943,15.09299581,94.14497463,10242.48909,3.725536276,8.853492358,23.59739244,24.69591487,3.617082559,0.780344391,2.662713807,15.16643389,8.93556316,5.268667623,3.949585754,0.425117126,0.105824777,1.394588876,6.050551739,0.239702216,1.370213307,52.24305844,14.96649423,29.26975105,3.088243808,10.59615619,1.752235222,0.343115897,1.634530605,0.19876148,1.080113018,0.193349629,0.540004614,0.447224165,0.104527986,9.830258987,16.6192723,245.63,14.36380322,24.5,6.83,67.3,12.8,3.0,15.8,806.5134,11.49531616,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_8,9.31390025,9.969073112,0.617590284,270.5793729,3102.765573,1899.347657,1655.040908,2.792754139,495.3365068,23.86838447,21.41569585,149.3892077,15151.20398,6.427933493,12.68609772,26.63973188,27.68175032,5.254953793,1.137526179,4.099424081,21.3938961,11.33057512,7.695999128,4.368440846,0.536448175,0.20583612,1.630115788,6.232714387,0.319662913,2.03018238,72.17791643,19.86188196,43.30313697,4.374050482,15.52644132,2.772489924,0.48976431,2.534819367,0.313617082,1.658750728,0.302464235,0.831686419,0.693513561,0.113643016,12.95816341,14.3385037,214.291,5.09144637,57.95,6.8,75.4,13.88,5.75,19.63,857.164,13.98410743,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_9,2.52111707,11.37175313,0.674792657,221.5542679,3524.599054,1968.404329,1730.677246,3.118315569,665.1168026,27.93629294,26.46683557,156.3519378,17503.9619,6.458134915,14.29522728,28.76255495,31.90262792,6.07912326,1.28653706,4.380745309,23.19432887,12.1936032,8.693629775,6.113523904,1.283420634,0.225539057,0.756092038,5.883317405,0.409997185,2.203721227,73.39736523,23.65108565,52.0835765,5.119103226,17.94605709,3.164176697,0.565269106,2.889741656,0.362682205,1.913840803,0.34615363,0.958891259,0.774003692,0.178388415,14.4481301,22.03574882,298.144,6.98379759,78.35,6.8,69.6,15.13,4.82,19.95,1016.5694,12.75181537,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_10,6.2654502,11.52744606,0.832614441,305.2831208,3720.432619,2055.313273,1963.985453,3.232453815,555.7451687,27.03104054,25.00890635,165.9441543,17120.89307,6.661420198,14.87127223,27.96010267,38.09726027,5.899772901,1.266558126,4.475788339,22.24713985,13.1216439,8.761206819,4.001708022,0.374078256,0.212122762,4.301825754,7.031063616,0.301542945,2.114027918,76.82149066,22.59839954,48.98002394,4.995796026,17.66600598,3.12615201,0.561983233,2.857230841,0.353109435,1.89004535,0.341352514,0.924480011,0.771207918,0.109742459,15.41811962,18.71793964,271.2094,59.38574742,87.45,6.27,132.7,22.12,7.43,29.55,1093.1382,15.86054634,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_11,5.0314173,9.859472508,0.68425625,236.3559002,3418.406615,2094.414009,1652.907786,2.789027324,544.7271847,26.17988474,26.14063668,152.7392435,17024.68781,6.389849123,13.75634165,26.37522823,45.3146006,5.766629562,1.294250477,4.093746383,25.74700715,10.74772401,8.346791699,3.788961029,0.365402944,0.185923212,2.344492426,6.922713996,0.295461271,2.210651156,72.00298507,24.93701734,49.97891954,5.194868273,17.70622271,2.99678229,0.542173473,2.793321134,0.334259272,1.791620365,0.316035734,0.882986805,0.735449131,0.098131761,15.33686865,21.96884202,162.624,8.27682489,46.6,6.13,68.1,15.37,3.23,18.6,850.5574,17.40661612,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_12,9.15003471,7.341024728,0.427276441,189.526784,2299.969944,1273.573522,1562.230549,1.96235156,334.6345324,16.9611562,16.88520476,110.2243965,10901.94718,4.416555257,9.765774905,15.8963216,38.05330876,3.785670561,0.813923475,2.834242056,14.53667068,9.894795617,6.162422737,3.5087607,0.089851847,0.116832329,1.211816679,5.017718484,0.199161839,1.376447147,46.50680919,15.61666197,32.38750414,3.395458927,11.96874462,2.173678721,0.417933369,1.963225688,0.246377958,1.310780986,0.232655458,0.636175589,0.532795614,0.089583898,9.980672156,30.72063877,267.652,13.75982132,46.3,5.75,237.0,19.11,4.71,23.82,1051.8046,14.58856067,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_14,4.40338309,5.641931067,0.327381155,198.6784329,1712.13013,1073.476776,1001.285628,1.494424786,260.5668435,13.17343819,12.04236722,77.31021661,8578.973061,3.196567197,6.934904247,18.4970777,25.2376978,2.948475017,0.648713325,2.140444541,12.33219202,6.128676648,4.510630167,2.106300547,0.003106962,0.07814042,0.679621166,4.591474902,0.157996689,1.096313486,38.0284351,12.22902943,25.01217488,2.591828809,9.098699158,1.558855607,0.287409507,1.436056918,0.175541968,0.972663857,0.173346928,0.481742006,0.387348835,0.044694799,8.092629433,14.80026161,186.34,15.8695305,64.4,6.44,69.3,16.45,3.94,20.39,1092.7994,11.54757844,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_1_15,4.28305784,6.108202083,0.396177232,253.3292259,2118.163307,1305.030282,1183.491285,1.621630501,332.4967826,15.63376364,15.15887427,92.74653143,9971.662635,3.650656204,9.137854688,22.6508965,34.15299637,3.678407516,0.810989685,2.299590705,15.66882061,7.239328627,5.200749122,2.385467658,0.003106962,0.083520464,0.984043722,4.067350598,0.163509987,1.29196476,43.53431589,21.20136553,36.86775273,4.180642996,13.73345749,2.120608067,0.349606512,1.853571839,0.218248784,1.150742282,0.197884387,0.549389091,0.441598418,0.050484116,11.22696381,13.4839622,267.652,8.074162679,68.65,6.56,68.0,13.94,6.0,19.94,1106.8596,15.36635683,Roam,117.8964017,35.85612167,256,Mountain,0.236590981,4885.5,3443.699951,844.2000122,0.606634021,-1.600000024,26.10000038,41.04000092,-18.95999908
A2_2_5,3.59956276,17.82087914,1.426003439,188.5786294,5146.129965,2721.141676,2770.062274,5.546339538,1083.089287,42.97049389,38.29555215,371.6416083,26003.37344,13.13885569,25.51871539,36.71870349,46.38970678,8.71663728,2.259321691,8.474190793,28.3381684,23.99927386,14.89084709,6.719434793,3.158375947,0.596320224,0.741353128,6.389653846,0.688335655,4.675750175,108.6134162,38.70460075,81.62475869,8.934221151,32.29292259,5.86514869,1.076057227,5.322983132,0.68609052,3.473910408,0.641096566,1.726353113,1.450747891,0.234307142,21.14269365,17.34084029,214.291,7.985944737,145.15,6.53,40.2,14.3,3.86,18.16,1108.0454,8.535753887,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_6,3.67175536,18.52301017,1.630807986,157.2802766,5415.875579,2744.019327,2883.59595,5.835543952,983.0807378,45.73167768,41.82513816,347.4816208,28410.37073,12.3390455,27.78251955,46.42540769,48.34119864,9.133688953,2.373433706,9.600630469,31.70858349,23.77288238,15.5680014,4.248046245,1.903623376,0.4896254,0.443748409,7.794995339,0.592298499,5.057890552,116.4788782,40.39459215,82.90955474,9.320985768,33.60440603,6.030110641,1.069998925,5.491982032,0.689302629,3.594358333,0.650467792,1.748899672,1.450101318,0.09741723,22.33072266,13.42939848,189.728,6.78913738,69.55,6.4,50.5,14.99,3.75,18.74,1304.8882,16.87691165,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_7,5.87284298,16.70587627,1.256639679,142.083822,5278.638348,2738.319763,2767.98776,5.115783267,884.5611519,40.42903042,34.3537589,413.7236436,25829.26355,14.33645578,24.04209578,30.7553593,41.95079344,7.935324792,2.067052167,7.385028665,28.1921135,24.22404686,13.99819029,3.826624603,1.241947087,0.334609568,0.875491369,6.527805071,0.42998223,4.509962536,106.1160655,32.7807559,65.80070887,7.730285195,28.48242245,5.370915258,0.986388787,4.898271977,0.617012421,3.305899901,0.589165611,1.625763058,1.369611585,0.098970452,19.33799252,10.04651933,215.985,5.083529365,111.55,6.47,39.5,17.43,3.2,20.63,901.3774,17.9749401,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_8,4.73170575,19.20034625,1.398849269,196.3974599,6076.778893,3038.646766,3187.818458,6.061597741,1058.80421,48.7838105,46.51890389,333.4353339,30323.25859,13.42011069,28.08670749,40.15280454,51.69751769,10.15284947,2.716061411,8.66010145,40.87209694,18.52768699,18.68648291,3.638735711,1.887827964,0.417208877,0.84456325,7.770657395,0.477342402,5.301339358,106.9104963,56.00348683,113.7870351,12.59192836,44.65039089,7.678267278,1.182406858,6.840888142,0.83542945,4.328896963,0.778515283,2.083889031,1.708567478,0.081022501,23.16279154,22.47686015,140.602,7.972256547,49.75,6.71,40.5,14.12,4.96,19.08,994.8862,13.14539441,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_9,7.20263991,15.32365774,1.307090386,125.8451677,4582.057929,2546.172091,2672.041638,4.602644373,663.1522792,38.66600429,36.01325269,307.7628735,24454.99915,12.52358468,24.31531948,44.27928652,70.63255575,8.593509457,2.205313879,7.269129894,29.13882506,22.87973198,14.96409689,1.919621521,1.11371112,0.387554858,0.408181227,7.005711888,0.358492203,4.130107181,99.31979546,48.53742539,102.4322335,10.51741964,36.42765698,6.157154635,1.09491066,5.55163421,0.683371626,3.503859489,0.629859368,1.694104957,1.407655328,0.02873718,26.83594927,39.16050664,214.291,18.38823153,100.95,6.46,54.1,10.51,4.16,14.67,1272.3634,13.09895267,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
