SampleN,SumTS,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,NH4_N,NO3_N,N.N,TN,OM,SoilType,Longitude,Latitude,ALT_extract,Landscape,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin
B3_2_13,3.39249889,12.41150235,0.423151018,552.102468,8173.734117,2216.390697,18217.74872,2.864649276,702.2483906,33.65121262,25.69230973,299.0970797,19926.30285,6.96409156,15.79567312,14.26575737,27.45881893,4.245862257,1.497119476,6.033506796,15.67066849,33.1181285,7.635955863,2.328312066,1.391837525,0.284587646,0.085947188,4.587272932,0.444130796,1.924009696,68.41934591,20.91040874,41.27443129,4.733106649,17.42777038,3.066221011,0.515915492,2.715527472,0.336404656,1.683585655,0.294939965,0.773826084,0.623068988,0.053193689,9.173016544,7.948136405,72.842,12.39107842,195.75,8.59,150.6,4.63,3.18,7.81,354.2154,7.166447692,Sandy,115.257577,38.45659,35,Flat,0.460069001,4831.0,3452.199951,846.0999756,0.425594002,-3.299999952,26.79999924,41.77999878,-21.36000061
B3_2_14,4.46871695,11.86611843,0.456443454,719.2006069,8222.500682,2286.290814,17657.41601,2.787394838,691.321231,32.54448561,24.39860081,296.4086984,19122.28595,7.193192572,15.42345468,14.91973507,27.70543304,4.118417018,1.398823035,6.12102617,15.68623752,32.31996859,7.345127219,3.050596961,1.819460234,0.325830775,0.093175883,6.934926541,0.493118977,1.988789789,72.07757114,18.33759972,37.991335,4.264457366,15.80061891,2.890237499,0.510698114,2.576074621,0.325439022,1.612931054,0.290233103,0.766795738,0.621028558,0.091079473,9.709325756,5.434480574,264.264,11.77409699,158.55,8.22,164.4,5.75,8.17,13.92,524.8012,9.448563601,Sandy,115.257577,38.45659,35,Flat,0.460069001,4831.0,3452.199951,846.0999756,0.425594002,-3.299999952,26.79999924,41.77999878,-21.36000061
B3_2_15,7.89368061,12.97155904,0.53638012,835.5390191,8666.742405,2387.402372,19253.72722,2.918979424,697.785425,33.88808642,25.34624181,317.2283259,20368.4062,7.088393419,16.17036552,16.19063155,32.64873891,4.404875356,1.580941069,6.325331417,16.34045678,36.72234371,7.605313676,3.10743786,1.516578412,0.309073846,0.089142172,6.277820144,0.49080364,2.005708108,77.77940908,22.07332477,42.37343693,4.935238518,18.06076041,3.239465876,0.564021772,2.796849247,0.340064415,1.663497347,0.295342366,0.778055616,0.621704055,0.094342697,9.68438369,6.079438196,147.378,11.6813099,138.05,8.26,154.1,6.55,5.66,12.21,410.1174,7.242499848,Sandy,115.257577,38.45659,35,Flat,0.460069001,4831.0,3452.199951,846.0999756,0.425594002,-3.299999952,26.79999924,41.77999878,-21.36000061
B3_3_5,0.69650165,18.34175296,0.709929154,595.5902435,10094.66113,3048.74279,23609.28773,4.014818594,768.740483,35.947130369999996,30.67103411,436.2988217,23734.5883,9.372472426,21.56420533,21.26427234,35.36518077,5.69210485,1.642237305,8.322750792,24.78472442,50.72020394,9.033983577,1.84081747,1.652801355,0.444208939,0.13621036,4.954611041,0.578406427,3.120445719,114.0365829,22.01634083,43.99038517,4.898521637,18.03036534,3.309103575,0.61542896,3.00147775,0.381207467,1.906948061,0.344727946,0.924931652,0.734241782,0.064927704,14.46206374,5.502626934,267.652,11.46468876,86.25,8.41,140.9,6.96,4.57,11.53,869.1914,11.97083727,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_6,1.17551942,17.79046076,0.667056211,630.3878061,10099.88001,3074.080132,23545.59267,4.034532478,758.8902254,36.09929882,30.08005664,432.0720984,23491.85022,9.186511004,21.22660766,21.41440158,51.6640949,5.653823007,1.624719486,8.22860786,24.42164473,50.56117971,9.19955811,1.782254363,1.643511327,0.418454738,0.13562675,4.939716852,0.560744207,3.061461858,116.6459424,22.00551212,45.53472809,5.122809524,19.09821279,3.547008337,0.638814302,3.158594027,0.403402642,2.00035591,0.353542069,0.948224339,0.77882956,0.063038242,14.4869053,5.341752134,189.728,8.777879743,80.75,8.41,135.1,5.32,5.65,10.97,794.6554,13.24207662,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_7,2.51494815,18.83711278,0.780955447,562.2387090999999,10527.82369,3251.264316,23231.86362,4.342304937,805.315511,37.58125179,32.22027284,464.0086135,24966.11245,9.95203279,23.20804713,22.74978071,38.91502831,6.12614459,1.796865558,8.871391001,26.27443116,48.71559179,9.453469837,2.208869811,1.797802295,0.444606907,0.141884065,4.950428216,0.599655809,3.319160901,121.632977,22.77111621,45.79418622,5.16174343,19.40775501,3.577921313,0.665604192,3.170679683,0.401248619,2.044273561,0.362490867,0.962362441,0.775550791,0.077299739,15.6648017,5.8082845,215.985,9.291823196,96.4,8.42,151.5,6.45,7.28,13.73,913.913,9.714067926,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_8,0.45407133,18.68423551,0.668739525,512.7073588999999,10143.84819,3032.719802,22661.91968,4.102625852,792.4391964,36.55876347,30.92843699,444.4020617,24082.34612,9.475719514,21.55096203,21.47600882,34.69711169,5.772192874,1.704083842,8.223867694,24.92300067,48.52449905,9.360246597,2.715240552,1.876642634,0.405427911,0.140877339,4.874425525,0.599822928,3.193731086,117.841809,22.25804175,45.50190643,5.124859366,19.11333119,3.586987692,0.6512813,3.208590136,0.405317195,2.027502278,0.369822918,0.937912725,0.760694399,0.089849174,14.85301825,6.311902654,189.728,7.280778744,91.5,8.43,135.7,6.85,3.6,10.45,784.4914,16.52444645,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_9,0.8273304,16.95784931,0.559386018,673.0110989,9307.820638,2834.001292,20637.73067,3.765187442,725.6512542,33.69565454,28.02815272,406.5535478,22051.07298,8.724044928,20.04681227,20.19034734,33.89423672,5.321228387,1.534924262,7.628555012,23.1493474,44.10011711,8.665684801,2.22018814,1.75028179,0.377119941,0.130557089,4.403338919,0.548568243,2.997741526,108.1043002,20.0605581,40.70266395,4.637251218,17.15206714,3.283125348,0.592148993,2.923406324,0.371939627,1.862028859,0.335420089,0.885212275,0.730134476,0.077822917,13.8287431,5.542239069,217.8484,8.699652014,80.5,8.43,138.3,6.26,4.07,10.33,901.8856,9.993027018,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_10,0.86805331,16.63614886,0.710642534,603.7637849,9129.053678,2727.456097,21000.24363,3.642990518,715.8836824,33.22322235,27.51666306,396.6829884,21870.78025,8.482040491,19.6860411,19.3031455,32.32402474,5.218639599,1.528875411,7.816606474,22.33172667,45.92803777,8.435123956,2.408806483,1.654659218,0.393132074,0.123608042,4.459180969,0.570092939,2.89925645,106.4838001,19.86516609,40.50386556,4.555077629,16.89703544,3.163155874,0.579023526,2.831615112,0.356322902,1.813244599,0.325033572,0.862819141,0.696331795,0.081228233,13.48739791,5.568548437,135.52,7.279036375,88.25,8.4,131.8,6.95,4.65,11.6,731.9774,11.64173271,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_11,1.13340464,16.03570085,0.528956285,629.2873644,8721.830456,2660.596196,19588.96496,3.52141406,683.0203242,31.64419715,27.01003148,376.8011607,20730.29573,8.114637114,18.99422486,18.93194353,34.20017308,5.003904186,1.414682708,7.314068338,21.73219047,42.16731111,8.070046647,2.363184012,1.590300514,0.353133887,0.116852502,4.399459853,0.529576388,2.788778199,101.5763685,20.17765978,40.31929769,4.508126574,16.6880049,3.076041963,0.556471773,2.755085937,0.346102889,1.727398114,0.314283591,0.82334807,0.66249462,0.081233491,12.8503784,5.711503916,269.6848,10.58729525,80.0,8.51,153.4,6.43,9.22,15.65,907.137,10.93437289,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_13,0.51373908,17.51483618,0.579912686,359.637117,9607.729614,2892.717212,21878.75555,3.914704895,747.8158577,34.69388654,30.20146952,412.2570032,22952.27726,8.933857114,21.53163376,19.75206045,33.75774026,5.642440833,1.627384135,8.052050659,23.48200426,46.40575118,9.068980348,2.619168282,1.783267562,0.410812203,0.145165672,4.886384178,0.570764358,3.036103563,111.8315746,22.73187608,45.57802684,5.146906931,19.12617156,3.583382268,0.634036874,3.174994683,0.396661064,1.983185403,0.349551961,0.916196047,0.748611345,0.086293231,14.20925403,6.323613107,245.2912,13.76860757,114.6,8.5,138.0,5.97,7.2,13.17,905.443,13.55490032,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_14,0.69984957,18.30884292,0.604117784,535.4618493,10012.94823,3119.444449,22321.93162,4.151408664,789.3899019,36.97804788,31.10202468,443.0397924,24125.0066,9.392565237,21.63701403,20.89843949,36.23758791,6.048649246,1.762428141,8.324579287,24.99165558,48.60322715,9.602363843,2.238477215,1.724793906,0.415951704,0.134532174,4.923348211,0.609966699,3.178774599,116.4891176,24.29142766,49.00706215,5.536301026,20.47180707,3.775837811,0.676474536,3.324727393,0.417655727,2.08421833,0.368367485,0.971770844,0.776382032,0.06919738,14.94093405,6.554008119,189.728,7.893054112,51.42,8.33,146.2,6.48,8.96,15.44,900.1916,11.6019222,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
B3_3_15,0.23996605,23.51655627,0.782361535,609.3545769,9767.043742,3044.090918,20991.15965,4.196838254,868.3656672,36.86961717,36.08751833,462.0548964,23204.015,9.304373307,23.12604967,24.28919105,39.93089246,5.703220098,3.055981146,8.429327488,23.17223842,44.71907592,8.87764351,2.36093076,2.007755968,1.03291955,0.151744683,4.860139381,0.593547731,2.876089501,106.7369685,20.8317118,42.39266641,4.913980032,18.40117092,3.380937334,0.636179195,3.430199339,0.397158265,1.912396138,0.339322207,0.887776934,0.709633166,0.091020908,14.08299167,7.058849222,269.346,8.887912439,78.36,8.4,143.7,4.92,9.15,14.07,853.9454,13.93032048,Clay,115.306547,38.342529,31,Flat,0.464663982,4849.399902,3467.399902,851.2999878,0.42187199,-3.200000048,26.89999962,41.86999893,-21.47999954
