Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,Li_P,Be_P,Na_P,Mg_P,K_P,Ca_P,Sc_P,Ti_P,V_P,Cr_P,Mn_P,Fe_P,Co_P,Ni_P,Cu_P,Zn_P,Ga_P,Ge_P,As_P,Rb_P,Sr_P,Y_P,Zr_P,Nb_P,Mo_P,Cd_P,Sn_P,Sb_P,Cs_P,Ba_P,La_P,Ce_P,Pr_P,Nd_P,Sm_P,Eu_P,Gd_P,Tb_P,Dy_P,Ho_P,Er_P,Yb_P,Hf_P,Pb_P,Th_P,Longitude,Latitude,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,ALT_extract,Altitude,R_Altitude,NH4_N,NO3_N,N.N,TN,OM,Province_Hebei,Province_Henan,Province_Shandong,Province_Shannxi,Province_Shanxi,Province_Sichuan,City_Baoji,City_Bazhong,City_Bozhou,City_Deyang,City_Guangyuan,City_Heze,City_Jinan,City_Linfen,City_Linyi,City_Mianyang,City_Nanyang,City_Sanmenxia,City_Shangluo,City_Shijiazhuang,City_Tongchuan,City_Weinan,City_Xianyang,City_Xuchang,City_Yuncheng,City_Ziyang,Landscape_Hills,Landscape_Mountain,Landscape_Slope,SoilType_Roam,SoilType_Sandy,CultivationType_Seedings,CultivationType_Unknown,ClimateType_II,ClimateType_III,按气候聚类划分的类型_II,按气候聚类划分的类型_III,Cluster
56.665,2.6165,443.943,14458.0,9390.0,39414.5,11.224,1515.0,86.5965,64.351,957.0,41832.0,16.3435,42.443,28.1425,98.6505,16.723,5.5815,20.668,66.7325,84.3625,18.0155,12.001,4.5265,0.8655,0.1725,2.7315,0.8405,7.9365,247.732,37.3125,79.18,8.647,32.7105,6.414,1.207,5.4115,0.8605,3.765,0.8575,1.897,1.5385,0.5475,21.636,13.1355,69.3,20.27,283.52,8.13,157.4,0.755679769,0.031194,185.8949,8994.0,14949.0,4293.0,0.148756,18.58348,2.037144,1.685179,37.18806,783.0,0.370357,1.217274,13.49693,22.68897,0.313379,0.123152,0.365128,7.223224,19.92048,0.382257,0.032636,0.026506,0.353949,0.030653,0.001983,5.36667e-07,0.139921,29.95835,0.493329,0.966282,0.115398,0.470429,0.097187,0.01749,0.084025,0.010278,0.056798,0.009917,0.025243,0.019293,0.000541,0.271908,0.094663,107.303211,34.507115,0.409892023,4333.299805,2907.399902,755.0,0.468647003,-1.5,24.20000076,40.08000183,-20.45000076,793,787,1287.289765,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
58.145,2.5645,488.195,12769.0,10389.5,28306.0,12.145,1421.5,93.3845,67.663,929.0,39876.5,17.241,43.366,29.04,88.7875,18.5185,5.8155,20.021,70.8545,85.6915,18.377,13.3395,4.7095,1.013,0.2405,3.0995,0.6705,7.9595,251.8585,36.358,75.365,8.302,31.3255,6.118,1.114,5.1275,0.6595,3.53,0.6175,1.697,1.3925,0.25,19.4015,11.23,75.46,12.97,215.44,8.16,153.0,0.79962856,0.030128,155.5644,4839.0,6850.0,2649.0,0.152703,21.44325,1.953983,1.46038,34.20512,541.0,0.370409,1.000206,10.61205,15.39579,0.314486,0.116797,0.353075,7.630417,18.47255,0.344201,0.050144,0.031985,0.301279,0.024763,0.006603,5.36667e-07,0.137639,18.49051,0.48019,0.942427,0.113289,0.46884,0.094924,0.016715,0.078002,0.009492,0.055303,0.009286,0.02435,0.018778,0.000619,0.27012,0.107718,107.303211,34.507115,0.409892023,4333.299805,2907.399902,755.0,0.468647003,-1.5,24.20000076,40.08000183,-20.45000076,793,787,1287.289765,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
62.27,2.8505,599.671,12757.0,11706.5,28600.5,13.55,1636.0,101.5165,74.868,908.5,40194.0,18.1495,45.508,30.4225,154.028,20.6015,5.9805,20.8915,83.967,96.883,19.7755,15.5875,4.242,1.1065,0.26,3.351,1.235,8.6835,292.426,38.5915,80.2365,8.844,33.4765,6.506,1.214,5.4905,0.6995,3.783,0.667,1.825,1.515,0.324,21.018,11.559,77.0,15.14,269.84,8.02,143.4,0.902597403,0.029685,263.6713,5518.0,15676.0,2949.0,0.15368,20.26036,1.907236,1.812616,35.80952,532.0,0.360235,1.247372,10.91713,22.49536,0.306122,0.11039,0.359617,9.951763,18.57174,0.349722,0.046382,0.025046,0.544218,0.054422,0.005875,5.36667e-07,0.141929,41.07947,0.443414,0.871985,0.104515,0.424242,0.089054,0.016079,0.074521,0.009586,0.053803,0.009586,0.024119,0.018244,0.000618,0.286024,0.107297,107.303211,34.507115,0.409892023,4333.299805,2907.399902,755.0,0.468647003,-1.5,24.20000076,40.08000183,-20.45000076,793,787,1287.289765,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
56.241,2.3295,438.0445,12578.5,9338.0,29722.5,10.966,1698.5,83.842,62.2155,922.5,40873.5,16.9675,42.4795,29.5515,123.342,17.358,5.61,19.4895,64.7225,80.5975,17.8585,9.277,4.6305,1.216,0.2475,3.031,0.8775,7.6775,237.953,36.121,75.529,8.4545,32.018,6.2215,1.1515,5.268,0.6725,3.599,0.6275,1.713,1.4195,0.202,21.4065,11.0375,83.16,7.84,247.54,8.0,154.9,1.034473398,0.034473,44.88572,8292.0,10958.0,3906.0,0.223941,31.35206,2.672638,2.866721,48.42318,909.0,0.490499,1.657438,19.6759,23.07465,0.455755,0.163409,0.889522,9.112649,19.75706,0.515472,0.108035,0.045331,0.398208,0.04506,0.153366,5.36667e-07,0.188382,39.94843,0.685668,1.328719,0.158795,0.653094,0.130565,0.023887,0.113192,0.014115,0.078447,0.013844,0.035831,0.027416,0.001086,0.489142,0.166667,107.303211,34.507115,0.409892023,4333.299805,2907.399902,755.0,0.468647003,-1.5,24.20000076,40.08000183,-20.45000076,793,787,1287.289765,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
52.531,2.8895,422.294,12878.5,9090.0,34296.0,10.6325,1471.5,81.3685,60.479,914.5,39822.0,14.7415,38.816,25.9165,91.627,15.663,5.0045,19.6225,68.001,92.69,17.154,12.457,4.2665,0.8645,0.1825,2.6755,0.8585,7.8355,247.9825,35.5955,75.3325,8.2965,31.439,6.137,1.1755,5.2295,0.8465,3.691,0.8455,1.8775,1.5285,0.573,21.9095,12.6505,80.08,18.3,282.0,7.93,202.7,2.041458994,0.105573,421.732,6749.0,19929.0,3841.0,0.398278,53.75872,3.760988,3.654735,56.99411,954.0,0.745809,24.33439,60.50657,18.86633,0.560942,0.208881,0.548256,16.84753,20.11486,0.579746,0.193022,0.050295,0.367694,0.048482,0.035342,0.039873,0.260761,18.62415,0.684413,1.430675,0.174898,0.65111,0.147032,0.033983,0.122111,0.023561,0.090621,0.024014,0.048709,0.039193,0.009062,0.472134,0.165836,107.303211,34.507115,0.409892023,4333.299805,2907.399902,755.0,0.468647003,-1.5,24.20000076,40.08000183,-20.45000076,793,787,1287.289765,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
64.6745,2.816,653.5635,12850.0,12147.0,28081.0,14.246,1662.0,108.521,76.9125,910.0,40338.5,17.9885,45.488,29.7905,115.5145,20.927,6.377,20.904,85.7905,92.142,19.3555,18.281,4.49,1.0465,0.26,3.4235,0.983,8.6075,293.2475,38.3755,80.458,8.7505,32.7695,6.366,1.1745,5.3345,0.6815,3.6375,0.6365,1.7475,1.433,0.4405,19.83,11.9555,87.78,14.84,261.5,8.16,160.9,2.011210762,0.069507,407.6628,6070.0,10876.0,3431.0,0.355381,44.5287,3.119955,3.274439,63.27377,924.0,0.790359,2.564126,14.26928,17.94305,0.543274,0.220852,0.530269,8.318386,17.87623,0.552466,0.13991,0.056278,0.486323,0.056726,0.03565,0.03565,0.210987,30.69126,0.708072,1.470404,0.17713,0.66009,0.14417,0.034305,0.123991,0.023767,0.088789,0.023543,0.045964,0.037668,0.00852,0.431839,0.159641,107.303211,34.507115,0.409892023,4333.299805,2907.399902,755.0,0.468647003,-1.5,24.20000076,40.08000183,-20.45000076,793,787,1287.289765,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
49.9785,2.375,369.042,11045.5,6712.0,25611.5,9.2195,1257.0,72.4645,53.6755,797.0,34799.5,14.2985,37.238,24.9215,91.5685,14.725,4.9595,18.6165,56.3395,73.61,16.382,10.3755,4.4005,0.7435,0.205,2.415,1.05,6.956,215.953,35.23,74.8265,8.256,31.266,6.127,1.157,5.2065,0.8325,3.61,0.8295,1.822,1.477,0.5405,21.305,12.207,101.64,13.76,244.17,8.12,168.2,0.966496865,0.028409,1093.194,6868.0,14655.0,3764.0,0.15145,20.36638,2.4904,2.631661,37.65145,747.0,0.423197,1.581309,16.32876,19.31524,0.350509,0.126176,0.387147,10.4038,21.03115,0.395964,0.030172,0.03076,0.429271,0.036638,0.003723,5.36667e-07,0.157524,31.43515,0.535071,1.041732,0.123433,0.502743,0.102469,0.018417,0.086403,0.010972,0.060737,0.01058,0.027234,0.020572,0.000392,0.319161,0.09424,107.303211,34.507115,0.409892023,4333.299805,2907.399902,755.0,0.468647003,-1.5,24.20000076,40.08000183,-20.45000076,793,787,1287.289765,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
44.614,1.9445,277.4825,9785.0,6085.5,27609.0,8.6385,751.0,66.304,48.827,838.5,32380.5,13.941,34.7785,24.2975,75.2965,14.4725,4.8105,19.061,53.2135,66.994,15.883,12.0145,4.014,0.96,0.2015,3.053,0.6695,6.9225,219.6425,34.99,72.9025,8.156,31.1075,6.044,1.098,5.1215,0.651,3.4485,0.603,1.6045,1.3455,0.2835,21.12,12.528,43.89,7.54,251.57,8.33,130.4,3.541666667,0.178627,1713.764,11272.0,10679.0,6937.0,0.55517,74.61806,5.817901,6.749228,72.07562,1481.0,1.167052,2.871528,15.90316,13.04321,0.891204,0.387346,0.89429,15.39005,36.65355,1.226466,0.298611,0.097608,0.559028,0.07446,0.104167,0.063272,0.333719,20.23997,1.3125,2.43017,0.32909,1.247299,0.268904,0.063272,0.240741,0.043596,0.178241,0.045139,0.09375,0.075617,0.015432,0.682099,0.263889,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
60.056,2.568,446.418,12687.0,8780.0,44577.0,11.616,1006.5,87.893,63.5375,970.0,39051.0,16.6485,41.6375,27.5625,92.655,17.721,5.8265,21.554,67.2795,84.0635,17.8505,15.341,4.349,1.092,0.2325,3.4725,0.5575,7.9385,254.6435,36.146,75.6035,8.543,32.1935,6.2975,1.172,5.33,0.6865,3.6355,0.64,1.7245,1.434,0.3415,21.9995,12.903,32.34,6.26,238.06,8.24,138.5,1.495057661,0.092257,2345.142,6682.0,8284.0,4579.0,0.21609,27.50934,2.984349,2.602965,38.58539,568.0,0.582921,1.275124,20.49094,14.79956,0.371774,0.157606,0.343767,10.86271,27.02059,0.523064,0.060406,0.029929,0.541186,0.049423,0.035969,0.043657,0.154036,48.75151,0.526634,0.96458,0.137562,0.507688,0.11642,0.033224,0.104613,0.024163,0.078803,0.023888,0.044481,0.036244,0.00961,0.312466,0.099671,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
43.741,1.825,302.6565,9654.5,6615.0,30731.0,8.7915,720.0,67.64,50.0305,831.0,31283.0,13.647,34.6705,23.5015,78.148,14.5215,4.6835,18.68,55.473,72.794,15.689,11.4895,3.979,1.087,0.2245,3.014,0.8165,7.0885,228.646,33.8495,68.7595,7.815,30.008,5.8155,1.084,4.9675,0.6425,3.4145,0.6025,1.622,1.3515,0.256,21.6685,12.3005,66.22,13.56,283.59,8.21,134.6,2.405002295,0.100275,1876.481,7655.0,18450.0,4873.0,0.308628,34.71019,4.589032,3.674621,44.4424,893.0,0.677604,1.585819,13.71386,19.15856,0.573658,0.229004,0.54704,13.71799,25.49862,0.739559,0.05989,0.031436,0.730381,0.054612,0.030748,0.040844,0.202616,56.64502,0.842818,1.597063,0.207894,0.7833870000000001,0.164984,0.039927,0.145021,0.027077,0.106241,0.026618,0.05576,0.044516,0.008031,0.411886,0.128729,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
47.2555,2.185,304.5455,10160.0,6365.5,34479.5,9.3815,714.5,71.0465,51.6065,853.0,33181.5,14.7205,37.615,25.463,81.448,15.1785,5.193,19.9285,55.4385,75.7655,16.7505,11.598,4.1205,1.054,0.2415,3.1875,0.747,7.319,229.6535,36.21,75.4375,8.5445,32.444,6.297,1.149,5.356,0.688,3.657,0.638,1.708,1.432,0.263,23.503,13.604,64.68,11.59,247.78,8.28,147.4,2.497333333,0.141,2431.62,8304.0,14443.0,6835.0,0.423,52.02033,5.481,4.094,52.316,1220.0,0.872,1.933667,16.02833,21.253,0.731333,0.295333,0.709333,12.435,31.78067,0.908,0.122667,0.062,0.559667,0.061333,0.041,0.056667,0.262333,38.63867,1.018667,1.944,0.259,0.964,0.211,0.052,0.186,0.036667,0.137,0.036,0.074,0.059667,0.012333,0.537667,0.199333,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
43.7735,1.914,302.997,9516.5,6270.0,34484.5,8.554,671.5,65.152,47.9655,775.0,29541.0,13.353,34.549,23.6415,78.5105,13.95,4.6,18.479,52.996,78.6525,15.867,10.812,4.005,1.0255,0.244,3.033,0.7845,6.866,222.3185,33.399,67.876,7.7105,29.2835,5.7435,1.054,4.8885,0.6305,3.3655,0.599,1.5975,1.3275,0.2395,22.367,11.989,66.22,12.97,282.22,8.34,122.2,1.86553323,0.092929,2149.144,8234.0,10990.0,4409.0,0.260046,35.34254,3.130216,2.527241,36.12906,670.0,0.612828,30.91267,71.56549,14.41267,0.384853,0.146832,0.370943,8.767002,22.24807,0.437017,0.085394,0.034969,0.712519,0.044629,0.025502,0.034969,0.159389,20.59641,0.497875,0.997102,0.126739,0.460587,0.103748,0.026082,0.088679,0.019127,0.066847,0.01874,0.037094,0.030332,0.007342,0.309119,0.116306,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
44.026,1.868,313.405,11110.0,7034.0,45581.5,9.1045,766.5,68.984,50.3705,866.5,32756.5,13.857,35.6905,24.719,80.671,14.3635,4.7165,19.1855,55.353,89.3895,16.0905,10.8675,4.1655,1.112,0.268,3.691,0.5515,7.149,231.9055,34.6265,71.386,8.08,30.57,5.9585,1.097,5.0745,0.648,3.4675,0.6155,1.6315,1.3685,0.2215,22.705,12.7725,58.52,9.51,319.54,8.4,141.4,2.1,0.091688,1395.328,8063.0,26394.0,5466.0,0.308312,39.27683,5.680605,3.270025,40.3267,796.0,0.660453,34.88312,82.04937,15.88539,0.445088,0.182368,0.511587,12.24458,27.63703,0.586398,0.088665,0.041562,1.020655,0.059446,0.032242,0.049622,0.177834,27.23955,0.579597,1.133249,0.148615,0.549622,0.12267,0.032746,0.113602,0.024181,0.087657,0.023929,0.04937,0.040554,0.008564,0.368514,0.123426,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
45.4335,2.0335,307.4065,10854.0,7041.5,43457.0,8.9555,751.5,70.0525,51.806,861.0,32719.5,14.3635,36.951,25.015,83.9295,14.701,4.978,20.263,56.0345,88.6545,16.1845,10.22,4.1235,1.0475,0.234,3.1145,0.9325,7.361,237.602,36.2665,74.55,8.476,31.94,6.269,1.1595,5.288,0.68,3.602,0.631,1.685,1.401,0.202,22.257,13.09,63.14,9.91,389.11,8.12,143.3,1.115823073,0.020064,683.7743,7047.0,15096.0,3301.0,0.101687,12.83539,2.064979,1.628135,27.29936,361.0,0.335613,1.538532,10.99635,22.16439,0.251254,0.091655,1.538076,6.141815,21.06977,0.347925,0.023256,0.01368,0.733014,0.046284,0.53876,0.024852,0.091427,41.01505,0.375741,0.70269,0.087551,0.358185,0.074555,0.014364,0.064979,0.008208,0.047424,0.008892,0.02166,0.017328,0.000456,0.438668,0.057684,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
45.353,2.3515,315.232,11092.5,6701.5,40253.5,9.0575,820.5,72.9905,53.7115,798.5,33922.5,14.2665,37.66,25.7405,104.22,14.9485,4.5125,21.0235,58.055,89.337,15.38,4.36,2.5075,0.7315,0.1195,2.749,1.359,7.152,236.3795,33.8945,72.206,7.9865,30.0775,5.85,1.1395,4.899,0.7955,3.415,0.7935,1.729,1.393,0.3955,20.8515,11.65,36.96,5.67,233.75,8.46,114.0,1.972378805,0.038613,2774.115,9776.0,24913.0,5925.0,0.223506,31.62317,3.595265,2.988162,41.06483,913.0,0.604284,2.988444,13.08991,21.29397,0.447858,0.164318,2.01522,17.22069,32.69025,0.624295,0.094138,0.046787,0.718997,0.058061,0.650789,0.028749,0.183202,25.92728,0.660936,1.268884,0.15248,0.631623,0.130496,0.023675,0.116122,0.014374,0.084555,0.015784,0.039741,0.031567,0.001127,0.645998,0.138388,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
44.424,2.3975,280.1735,11178.5,5897.0,40925.5,8.6135,815.5,68.793,51.828,821.0,34314.0,14.15,37.268,24.997,94.016,13.9705,4.418,19.896,52.5295,85.9225,15.0875,4.422,2.7385,0.89,0.108,2.5945,1.3045,6.774,221.806,32.7775,70.032,7.7005,29.21,5.7385,1.0885,4.8255,0.7855,3.36,0.7805,1.6675,1.3525,0.4015,20.6425,11.1965,35.42,3.2,229.37,8.38,120.1,1.329202586,0.028825,831.6959,6615.0,8846.0,3881.0,0.162716,24.79418,2.582974,2.047953,34.38416,637.0,0.544181,23.52209,61.04741,19.05172,0.376616,0.14305,1.667026,6.484914,24.10803,0.461476,0.083782,0.041487,0.524246,0.038524,0.415409,0.011315,0.129849,32.39978,0.588631,1.108567,0.134429,0.552263,0.110453,0.019666,0.095636,0.012123,0.068157,0.012123,0.030711,0.023438,0.001078,0.490032,0.121228,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
43.781,2.2235,258.7795,10977.0,6278.0,40124.0,8.0935,752.0,65.451,49.0875,815.5,34027.0,14.362,37.5485,26.0845,94.436,13.049,4.393,19.8595,47.0465,78.086,14.643,4.6335,3.079,0.9195,0.145,2.4565,1.3285,6.143,207.345,31.448,67.226,7.388,27.9775,5.4925,1.0555,4.6955,0.766,3.244,0.764,1.621,1.307,0.421,21.691,10.3065,72.38,15.34,1111.74,7.97,181.1,0.689390056,0.037929,114.022,5683.0,18350.0,4018.0,0.106612,14.11686,2.716043,1.731676,31.11199,422.0,0.36981,3.960277,18.63429,26.07253,0.252691,0.099949,1.776781,3.411328,23.73655,0.45797,0.032804,0.018452,0.674526,0.037929,0.263711,0.006151,0.080728,26.25525,0.386468,0.700154,0.093542,0.396463,0.086879,0.016146,0.078165,0.010251,0.063301,0.012045,0.029728,0.024859,0.000769,0.384418,0.067914,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
42.5555,2.5815,273.0085,10935.5,5789.5,38720.0,7.681,738.5,64.7055,48.652,826.5,33886.5,14.1795,36.5355,26.019,102.135,13.2355,4.3525,20.1645,48.327,78.3695,14.907,3.871,2.8365,0.871,0.1635,2.552,1.3325,6.2625,213.5155,33.056,69.8935,7.6485,29.0925,5.673,1.079,4.8165,0.7815,3.3095,0.7745,1.658,1.3305,0.412,22.6935,10.8355,67.76,21.75,307.19,8.24,156.8,3.397754137,0.085402,3046.638,8907.0,17987.0,6088.0,0.365544,59.07683,6.636229,4.541371,51.62707,906.0,0.856383,2.723995,16.97488,39.14184,0.573286,0.234043,0.606383,25.53103,29.50118,0.769799,0.254137,0.091312,0.867021,0.055556,0.038416,0.049054,0.274527,26.84929,0.76773,1.497931,0.192967,0.729019,0.162234,0.038712,0.144799,0.027187,0.111998,0.028664,0.061466,0.049645,0.010047,0.503251,0.166667,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
51.423,2.3585,380.7655,12729.0,7880.5,51144.0,9.985,903.5,76.3935,55.964,940.5,36801.5,15.1785,38.704,27.5895,94.009,15.563,5.273,20.2145,55.8735,90.84,16.777,12.1085,4.5285,1.14,0.272,3.2085,0.58,6.9945,228.368,34.0285,69.975,8.003,30.311,5.8855,1.0875,5.0395,0.646,3.449,0.607,1.635,1.3535,0.26,22.272,11.682,89.32,20.17,352.32,8.15,150.7,2.981305235,0.119986,3921.372,9744.0,20581.0,6025.0,0.292998,35.63256,5.514956,3.718899,47.23555,786.0,0.775663,1.692046,15.97757,33.51054,0.46431,0.189667,0.516995,12.18593,31.48165,0.609109,0.115228,0.064922,1.255608,0.061523,0.049286,0.058804,0.186948,53.07308,0.612508,1.209381,0.158056,0.580557,0.127464,0.03535,0.121006,0.025493,0.091774,0.026173,0.050646,0.042148,0.010537,0.456492,0.130184,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
43.9665,2.2465,296.879,10646.0,6107.5,38651.0,8.456,772.0,67.1085,51.153,795.0,32726.5,14.2965,36.8835,26.89,101.859,13.4055,4.533,19.742,49.142,81.6175,15.182,5.711,3.381,1.002,0.1845,2.7,1.276,6.3185,210.5085,31.764,67.7165,7.4975,28.4785,5.5675,1.069,4.7715,0.779,3.303,0.774,1.671,1.3485,0.4435,23.372,10.756,77.0,11.09,501.12,8.46,150.4,2.692641682,0.068327,774.1757,10033.0,22154.0,6269.0,0.25617,35.58044,5.444241,2.677788,42.72349,627.0,0.617687,1.233318,17.42733,17.78953,0.376143,0.154479,0.39808,4.405622,32.11906,0.506627,0.073126,0.043419,1.940356,0.059415,0.026737,0.046846,0.117916,36.73263,0.504799,0.951782,0.127057,0.478748,0.106718,0.028108,0.097121,0.019424,0.072441,0.02011,0.039991,0.031764,0.006856,0.339808,0.100548,107.669074,34.456391,0.423134983,4411.700195,2979.699951,762.0,0.458139002,-1.399999976,24.60000038,40.18999863,-20.14999962,684,688,1182.659401,7.647154308617235,5.870761523046093,13.517915831663323,1027.9986380761522,14.529771753709419,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
