Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,Li_P,Be_P,Na_P,Mg_P,K_P,Ca_P,Sc_P,Ti_P,V_P,Cr_P,Mn_P,Fe_P,Co_P,Ni_P,Cu_P,Zn_P,Ga_P,Ge_P,As_P,Rb_P,Sr_P,Y_P,Zr_P,Nb_P,Mo_P,Cd_P,Sn_P,Sb_P,Cs_P,Ba_P,La_P,Ce_P,Pr_P,Nd_P,Sm_P,Eu_P,Gd_P,Tb_P,Dy_P,Ho_P,Er_P,Yb_P,Hf_P,Pb_P,Th_P,Longitude,Latitude,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,ALT_extract,Altitude,R_Altitude,NH4_N,NO3_N,N.N,TN,OM,Province_Hebei,Province_Henan,Province_Shandong,Province_Shannxi,Province_Shanxi,Province_Sichuan,City_Bozhou,City_Deyang,City_Guangyuan,City_Heze,City_Jinan,City_Linyi,City_Nanyang,City_Sanmenxia,City_Shangluo,City_Yuncheng,Landscape_Hills,Landscape_Mountain,Landscape_Slope,SoilType_Roam,SoilType_Sandy,CultivationType_Seedings,CultivationType_Unknown,ClimateType_II,ClimateType_III,按气候聚类划分的类型_II,按气候聚类划分的类型_III
10.89453641,0.607365566,305.2697896,7930.582071,1316.876617,9940.273804,19.94701659,3329.354785,218.810587,52.19023252,1243.292867,66381.17483,38.00830018,46.3553294,101.819023,70.70435348,11.20695886,4.03066921,0.514535868,11.04400167,23.36855057,21.45828109,0.499381924,1.399758944,0.387003843,0.351369518,2.717325684,0.156182002,1.874620802,303.8231704,7.768229563,18.20704033,2.181334374,9.660088746,2.434195053,0.8311723,3.173571157,0.520409816,3.455024397,0.765234188,2.305022547,2.041615625,0.035320583,6.585395535,1.419347313,269.346,5.18817097,33.94,6.67,119.2,0.413188708,0.004493914,2741.19723,8610.733328,8007.48195,4671.501674,0.256943302,9.907446305,4.942383722,2.441585821,36.69114223,739.9996062,0.907614074,3.320249116,14.56655014,13.41826474,0.138048724,0.060438493,0.073322675,8.832864024,21.13820103,1.101353097,0.169877759,0.018449007,0.243643469,0.033371343,0.813577342,0.025783035,0.328799954,86.54693893,0.296320548,0.589687533,0.0815682,0.367801648,0.090063115,0.045459433,0.12616797,0.01973899,0.129323979,0.030358123,0.087998555,0.071420464,0.002859674,0.502354996,0.046543058,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,6.34,19.51,25.85,1270.3306,15.5185608,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
7.617756207,0.505602785,403.5696756,6538.342096,1054.146685,8924.429514,16.62255356,2835.628215,165.5808783,45.13317516,882.2962723,54189.07355,27.63625526,33.99890247,101.9613333,59.82403415,8.559382979,3.168741576,0.579433168,6.686855487,19.39422846,12.68879495,0.819735137,2.011400791,0.312087558,0.362912394,3.490025345,0.231322468,1.066952503,148.254011,4.579973739,9.942330249,1.285050322,5.571680809,1.405084906,0.45823672,1.818362968,0.319464266,2.155407532,0.484882344,1.488981556,1.418138976,0.044693671,4.929336419,1.081341161,293.062,11.96983601,47.92,7.03,95.4,0.473832156,0.037368701,2219.425861,5752.454372,8314.997187,4262.302979,0.729477841,33.49851301,9.820321473,2.714417514,57.71775439,2364.258886,1.511725853,2.663858305,14.76056155,20.20759277,0.374182288,0.170129085,0.180103835,8.24797013,17.55983156,1.531240077,0.138909175,0.05599915,0.257349163,0.057645675,0.932097072,0.0371653,0.155938864,100.5244524,0.457837775,0.849108737,0.119075613,0.528129863,0.128178793,0.055339116,0.165307482,0.026633234,0.18899853,0.042809658,0.13765928,0.118406426,0.0036968,0.459635833,0.058903706,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,11.42,5.12,16.54,1437.0202,16.85063835,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
10.60495341,0.760186447,409.8682017,8126.08648,2104.849251,10202.41899,19.46338016,3634.274256,207.9520174,33.40705183,1154.837133,68788.76173,33.34393912,33.78824184,95.77750955,90.91775088,11.43790828,4.04907185,0.44710414,18.73773112,24.94371363,21.97792768,0.784259515,2.729787606,0.832269977,0.683342356,4.016688966,0.244054175,3.494584828,250.3970492,8.643592604,19.70814636,2.54395967,11.29682266,2.809425514,0.903485187,3.530164213,0.578957346,3.784993146,0.821777423,2.468525513,2.223076599,0.051130984,6.611024182,1.583061208,217.3402,6.183428412,48.82,7.04,94.0,0.429305643,0.057958757,2234.645192,4817.825545,6507.221392,2919.101152,0.561714152,20.64943658,7.940563249,2.490403376,67.19011437,2055.211783,1.658908501,2.31910264,14.08523507,23.63325632,0.359383706,0.160333597,0.090978609,9.670365459,12.97555525,2.291067851,0.037615623,0.065146567,0.278151939,0.026828084,0.871534587,0.029901639,0.220268905,81.34425883,0.610759985,0.838656473,0.154687419,0.733397382,0.176469279,0.072601347,0.245461189,0.036779764,0.238431619,0.05666565,0.173006433,0.129804821,0.002717272,0.460325645,0.044590828,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,11.23,9.39,20.62,1217.8166,22.41530504,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
10.58876105,0.687831818,646.7363564,8669.264889,903.2565628,12583.96516,23.13746911,6148.096737,247.4453326,60.5008141,1186.631491,76673.66761,36.84371355,44.88962928,118.3969961,79.56148635,12.24493343,4.332310303,0.691471726,5.617608992,26.34938441,17.17420642,1.965051388,1.755760068,0.566035778,0.451897405,4.644491609,0.206004671,1.092844176,152.1520705,4.829554515,11.44847117,1.487802072,6.730050089,1.827840519,0.641491192,2.429742129,0.447749968,3.148752392,0.695595687,2.133141102,1.9948794,0.131010953,4.173216392,1.083044598,242.242,9.286627257,40.54,7.1,63.6,0.608531696,0.059362689,2068.308645,6411.02571,12557.09768,4549.759215,0.390405483,15.49284948,5.09766229,2.171186721,38.76941404,1188.581513,1.11230319,2.726656712,7.685429878,17.94255919,0.207431344,0.092171159,0.321442667,13.48236122,21.1150605,1.431489753,0.025731919,0.028733761,0.367893161,0.042059592,0.457565602,0.030885462,0.244990659,56.67125,0.33024038,0.539710073,0.082124584,0.37739485,0.096878254,0.039072665,0.130043684,0.021459341,0.150982002,0.036291561,0.121767987,0.099382937,0.000913777,0.367884212,0.029196118,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,9.38,2.38,11.76,460.768,18.47470819,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
9.525180692,0.653413385,443.0277203,7159.579473,1292.208393,10198.81985,19.32612858,3632.379192,208.3325918,39.12566197,1058.979286,64994.19377,33.69468563,34.40040389,92.87428678,75.45483347,10.43972251,3.724103801,0.504282858,8.024717051,22.02588546,16.81603997,0.974036309,2.037708657,0.409370522,0.328304999,3.971032711,0.253221201,1.411379966,181.5938476,5.942015126,13.73083724,1.720822509,7.587504275,1.952109977,0.638344273,2.502853528,0.423279448,2.890292536,0.644087528,1.979712651,1.855361974,0.057582287,6.198257692,1.238724055,215.985,10.18207954,38.62,6.98,78.5,0.569776155,0.035576265,3095.16794,5090.179247,6177.116762,3603.495714,0.675540342,34.27984975,9.716871348,2.651051599,56.99693677,2158.236852,1.836511629,2.674021117,10.99322096,14.36246587,0.377472175,0.14687824,0.105159853,6.660454286,14.90658109,1.249979744,0.044157996,0.065450101,0.318996122,0.062269602,0.214483216,0.026458964,0.136051565,88.26273285,0.340213654,0.713525225,0.090851481,0.408385193,0.099637561,0.049273525,0.137698955,0.021409292,0.148635068,0.035673114,0.110431308,0.091546852,0.002751461,0.440477824,0.059464874,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,8.35,2.87,11.22,917.9786,10.57943146,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
10.87763992,0.797064049,383.0655866,9438.16061,2036.890085,11400.16745,23.79595609,2961.889377,241.4191973,78.38660255,1370.059446,82541.32116,44.42262921,51.99718297,127.8437257,82.23762375,12.74645026,4.983449995,1.718939981,16.28394211,29.72356061,21.11727162,1.472555761,1.890260669,1.351682235,2.405071837,6.039237716,0.222968005,3.095327447,321.6809653,7.012734637,16.76134438,2.156179794,9.758818751,2.519152522,0.84368914,3.240396084,0.555530918,3.698220664,0.806938463,2.446484914,2.221274569,0.084553984,5.817553242,1.475869904,203.28,7.399408047,56.1,7.04,79.8,0.705948067,0.013608921,1850.959877,5590.847858,9370.755294,4544.080573,0.528341626,23.99120153,6.841925618,2.090163081,62.92233782,1562.581824,1.273581413,3.087802562,17.14146044,22.94215298,0.277474997,0.135775086,0.090656333,16.82611319,17.81850646,1.502352931,0.038274287,0.048226372,0.295474689,0.047354144,0.862232845,0.027934984,0.398983288,113.2724392,0.388252817,0.812751967,0.104355144,0.498762942,0.123565878,0.062814202,0.167665222,0.026336724,0.178703887,0.04096703,0.126910569,0.106719937,0.001733589,0.432273136,0.035627971,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,9.6,5.71,15.31,918.6562,17.20417501,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
12.40510286,0.711011409,330.0941302,9511.499186,1446.341954,11190.90909,23.49764121,2491.77989,262.1299069,79.9953993,1537.341628,82345.96779,50.70906906,62.31401184,130.693558,80.77769162,13.22203683,4.785860476,2.385908165,12.8829471,27.18790616,23.04523915,1.488266784,1.400617144,0.570600356,1.189950597,6.023725631,0.322366884,2.319401325,360.7849197,8.151543677,20.20286851,2.335006415,10.30938898,2.614871533,0.884926806,3.362243042,0.5682345,3.805965953,0.842215393,2.583509278,2.299228547,0.081753467,7.770930896,1.711721771,212.597,5.28878777,33.52,7.04,82.7,0.361857662,0.018104462,2342.95893,5592.253283,8139.214221,3658.349801,0.36137874,15.29394433,5.392186178,2.400240539,49.28922243,1127.220017,0.99738715,2.424744433,14.88674668,21.67911571,0.201111089,0.102899408,0.119741524,10.85801215,16.43449982,1.311404767,0.174342658,0.034375024,0.375648863,0.038349295,0.922840757,0.029066471,0.129532834,94.20702731,0.343624108,0.611911502,0.083903125,0.398120786,0.10158779,0.050108523,0.137302025,0.019987634,0.135665213,0.033595543,0.098410739,0.075973307,0.003992994,0.77385144,0.033823179,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,9.77,3.2,12.97,746.8846,14.01921613,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
10.70862526,0.605496044,327.170737,8258.455681,1474.147193,10313.66856,21.15738204,2241.902774,226.1946603,65.38097478,1284.165236,71577.38996,41.41924884,51.9013332,114.6137014,69.67249492,11.46131705,4.141693789,2.380779002,10.93466148,26.18558153,18.84426097,1.352162509,1.692259564,0.505867972,0.59833659,5.602435877,0.296007298,1.907286212,254.2256951,7.600989801,17.43072749,2.105816558,9.257673228,2.289789347,0.723281105,2.889562207,0.477975659,3.194362278,0.702459573,2.154623453,1.942561301,0.072387116,7.404524093,1.733965026,193.116,11.16872756,48.02,7.08,94.9,0.284451587,0.01378517,2036.314864,5443.351308,6733.77836,2992.64816,0.307613314,11.2500606,5.103639787,2.012770914,45.12397273,1020.474385,0.935637527,2.012777918,14.10867282,14.81329843,0.180094737,0.089911288,0.073724695,6.068354546,15.96604163,0.770699772,0.171347553,0.033990145,0.556487815,0.026805887,0.91742073,0.026030428,0.090129417,46.34827835,0.22410382,0.417198262,0.05692774,0.251699175,0.05471843,0.027180109,0.083345397,0.011864031,0.083051222,0.019021273,0.062747189,0.047589205,0.003301957,0.364869248,0.033259712,112.915753,33.347481,0.221087992,5207.799805,3608.600098,835.4000244,0.619014978,0.5,26.29999924,40.04000092,-17.97999954,231,246,617.570391,9.74,3.25,12.99,1523.0754,15.08569296,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
18.18920718,0.893292539,182.8989055,5071.632048,2673.10874,3116.893051,4.853786854,770.6365774,39.28528323,34.65726194,468.4906454,25796.87569,10.62827093,24.88624183,26.84183264,39.61277977,6.784091111,2.064214875,9.496277177,25.73690418,17.86848003,11.77971926,2.771290948,1.89977556,0.602793543,0.765869167,5.465838983,0.644311509,3.510465906,127.6042514,25.89344656,52.51636685,5.981329694,22.3797861,4.369706027,0.819899564,4.085088078,0.516985251,2.672272022,0.471995699,1.269715343,1.053910656,0.064267283,15.89545768,7.688823734,215.985,12.77955272,58.66,7.35,57.7,1.917073925,0.1309112,1971.54702,4080.416827,8109.208207,3201.588227,0.16396874,16.33558466,1.219512162,2.411784164,59.68488291,751.5042525,0.498943295,6.433161429,17.43676193,17.12349125,0.236238312,0.098088557,0.372253356,3.303581948,28.07881899,1.462377707,0.644928183,0.084461597,0.076518352,0.131929414,0.82711469,0.055842524,0.109581789,86.70744003,1.940923316,2.717865436,0.404275975,1.566419275,0.312237729,0.077223043,0.328375824,0.044525219,0.241236993,0.045382248,0.119649916,0.084114658,0.011003782,0.918725404,0.208503788,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,11.39,2.65,14.04,555.4626,8.645324271,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
20.67890386,1.273173479,194.8244252,5669.031556,3040.854879,3343.093359,5.086514976,834.0366571,39.25230384,34.94555305,493.8885657,26796.8454,11.14238827,26.00228908,30.39580737,41.81387989,7.323394812,2.13728516,10.21173313,28.15528621,20.05762651,12.60140939,5.196104063,2.114894423,0.688424687,0.468903869,5.87931103,0.726294435,3.920775193,132.6615011,28.70812707,58.46789955,6.587712099,24.59370706,4.632697714,0.883055601,4.413094344,0.553095301,2.842026814,0.508509463,1.364808134,1.123213216,0.115377883,16.80608895,9.282674745,250.712,10.59788042,68.88,7.46,48.3,2.126143394,0.108769924,1334.342022,4250.011316,7397.889586,2403.533324,0.217126986,25.88683415,1.743592844,4.215065431,49.38290445,1166.004634,0.597249788,4.836787294,13.96601497,13.6201226,0.346996082,0.144808294,0.520394769,6.070835077,21.25693571,1.329625705,0.653029315,0.133987414,0.165942472,0.096974032,0.93575081,0.060917129,0.177287408,63.1981334,1.813637195,2.94132427,0.402689125,1.577931447,0.308746175,0.076998131,0.327420688,0.045228397,0.233926635,0.04414322,0.120232232,0.086098584,0.014108328,1.032864865,0.389287089,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,10.14,2.34,12.48,259.0126,10.43225103,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
12.36159162,0.844034542,163.7450517,3202.627355,2216.906945,1861.516555,3.313129795,709.9528124,27.59133152,23.93893059,352.8052025,18869.9128,8.313005135,15.44305905,25.55669764,31.3759579,5.383654853,1.632288479,6.156960193,21.81999584,10.86185578,9.968940074,1.66977699,3.176001008,0.556040572,0.290023017,5.684728562,0.530215103,2.588413646,85.65569634,26.88945862,57.95564155,6.117251773,22.34870109,4.126151507,0.729600175,3.768539425,0.457844258,2.301777297,0.412713308,1.089785488,0.911122594,0.040540033,12.85404442,7.942635962,267.652,16.04992424,68.94,7.05,55.9,1.306663888,0.139824733,1361.520675,5333.47299,12341.87414,3092.531725,0.182914503,22.70449278,1.402234209,2.883965509,87.23279621,812.3464465,0.743054017,4.666519966,16.16856714,23.54349421,0.326503207,0.12904738,0.455086105,5.635019503,23.11453987,2.057401004,0.137961895,0.226397069,0.093228272,0.179449056,0.535562241,0.059238614,0.139392656,94.57235982,3.387127935,4.359268695,0.682794132,2.601282673,0.485600497,0.114701472,0.501520537,0.065296517,0.342057946,0.066237265,0.176387208,0.13218877,0.002584601,1.132909399,0.313372022,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,9.98,2.87,12.85,729.267,9.992453437,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
20.35550834,1.202995645,198.3294885,5559.219872,3131.090178,3312.621506,4.992991352,898.5253509,40.65969957,33.02714429,511.9104053,28126.77892,10.97590675,25.05561555,31.44214743,52.57625159,7.555966759,2.281195602,9.99300689,29.38631345,19.90376881,13.16491221,4.175653044,3.372682286,0.67894478,0.329424669,5.850915768,0.734322471,4.094242307,135.3722716,33.87773225,66.93288341,7.399640584,26.74247002,4.981948077,0.912657993,4.636798494,0.582945259,2.980863806,0.531864352,1.443902428,1.197781662,0.104691029,17.75325464,22.37279457,189.728,19.64891283,56.68,6.97,53.5,2.215419886,0.096259484,1707.246685,5181.661587,9182.41648,2299.131933,0.118805446,10.77657932,0.962722489,2.344574299,52.75413627,553.8024103,0.389001674,3.824273564,15.32191692,15.11548629,0.227079981,0.074094559,0.30168894,5.820203727,20.49165516,1.239947898,0.051911535,0.072163654,0.150866856,0.122765374,0.414574976,0.0463322,0.114172036,57.83714286,1.567009142,2.606433436,0.339473526,1.321745121,0.259504329,0.064762962,0.288756543,0.039040103,0.200991327,0.03828946,0.10203029,0.074397484,0.00238815,0.767797271,0.170041593,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,13.89,3.32,17.21,659.3048,7.287894915,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
16.92657894,1.177385997,177.3428041,4660.365977,2712.738994,3007.847536,4.136250169,777.0482924,33.30467528,31.64147589,438.1331179,22983.13702,9.420097296,22.96975844,27.40328777,42.76420373,6.319599012,1.903102939,8.297442387,25.48231141,16.71705536,11.99931727,3.217215159,2.755208186,0.585593991,0.221342207,5.711772913,0.633653416,3.358459076,109.7961267,27.63456417,55.62061984,6.375337164,23.48149839,4.455645287,0.818087212,4.218478745,0.530908013,2.7404879,0.485343131,1.342561514,1.085493886,0.071316641,14.98291712,8.5502111,265.958,9.795298257,56.78,7.03,54.1,2.817265639,0.086949383,1433.707326,5635.988504,14443.53615,3122.477511,0.18755377,17.65169335,1.378641236,3.352700647,50.84545913,843.4096084,0.42321445,4.644533007,19.32243688,17.6247381,0.29517051,0.105116528,0.360680251,10.93248459,25.30098598,1.168558652,0.045365545,0.100474843,0.169542079,0.080650523,0.333192866,0.044998834,0.195956237,67.11702547,1.726328157,2.839807407,0.380575322,1.479069244,0.29350038,0.070088647,0.308239574,0.039594829,0.211825458,0.038521601,0.103268025,0.077376032,0.001207755,0.886764127,0.244644104,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,10.21,2.83,13.04,419.4344,8.470173596,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
18.86041161,1.126171708,192.8107392,5088.58558,2962.578969,3212.870694,4.616529255,844.6708014,36.91545254,32.39554724,464.409395,25379.39721,10.20121564,23.99253766,30.00760812,43.17968396,6.833886628,2.083909078,9.34416958,28.19638582,18.26299291,12.3770911,4.45499088,2.798850732,0.628834279,0.78516219,5.852474132,0.741932954,3.733342226,124.9923127,29.11573582,59.89813886,6.633995879,24.45435715,4.581152457,0.846157393,4.322145632,0.541482317,2.810735536,0.496551252,1.362318746,1.126904229,0.11295637,16.54311994,9.838027534,186.34,8.6909614,53.38,7.04,112.2,2.370333927,0.040277246,1036.522563,6093.532122,9670.457124,2468.531353,0.125960678,10.96141387,0.9931211,4.33375268,38.77489158,721.2506043,0.40853484,4.244168212,18.05763011,20.62709813,0.199712963,0.083761663,0.509135373,8.644900207,20.97832293,0.904203209,0.084798561,0.068135105,0.070003276,0.213265725,0.902962635,0.099013027,0.109065285,53.31396078,1.178130384,1.901687272,0.259800415,1.004478251,0.205433443,0.054429342,0.218225098,0.030301976,0.157386285,0.029077969,0.083804542,0.057901586,0.002972311,2.025427975,0.179745857,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,10.89,3.07,13.96,387.7566,8.921219652,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
19.41757501,1.158095729,176.1760592,5054.869628,2700.162735,3127.904669,4.683757257,796.8054526,36.58912937,31.57245637,475.3657184,24661.39206,10.31718332,23.49656549,28.18661332,40.61595669,6.834930352,2.073328055,9.487331547,26.45292184,18.24671828,13.30772457,4.750477714,3.646095744,0.665043838,0.535688091,5.614962288,0.767196496,3.695029565,126.9726712,27.77820724,57.76132837,6.420471174,23.68690836,4.617850307,0.867830295,4.434546858,0.579628017,2.993526062,0.541453171,1.486903968,1.260199012,0.112714134,16.07959247,9.229348916,214.291,17.88998161,54.98,7.13,55.3,2.498460302,0.070991429,2651.545314,5225.615984,10509.68342,2479.765158,0.330790673,32.71377156,2.412528088,5.188072999,49.4202119,1563.394893,0.745821056,8.98299656,16.86118943,28.96818176,0.50906961,0.161948986,0.65250636,10.26931156,23.73882308,1.643483415,0.112052987,0.160100951,0.213469866,0.071919794,0.450211652,0.061205437,0.303667149,56.94148366,2.768436784,4.651204603,0.6164373,2.273089781,0.430833842,0.096653333,0.432870256,0.05651531,0.296576411,0.052420264,0.143498576,0.109076616,0.002824703,1.356045748,0.485320467,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,10.34,3.61,13.95,514.129,8.620452845,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
15.69444288,1.020925321,180.5678659,4286.550378,2612.46392,2876.63915,3.910293114,746.5375649,32.54018535,26.87958638,415.7929715,22148.22489,9.078016754,20.43796369,26.41191945,37.9893873,6.004613507,1.838855672,8.264071776,24.41509935,15.84101426,11.96400954,2.758331369,2.773735693,0.663050387,0.360689131,5.76257788,0.628070554,3.108914614,108.4220115,26.62370273,58.59906209,6.212314572,23.08779023,4.403399304,0.808092484,4.216551904,0.538055648,2.751610628,0.484898959,1.31927643,1.088838811,0.059787339,14.55170639,8.905358585,121.968,11.17987622,59.94,6.97,65.5,3.561703734,0.123669748,1388.935444,6144.746251,13947.13572,3963.880644,0.437082544,45.17192093,3.328419565,4.45090502,95.7009288,2171.254731,1.062237768,7.393695533,15.31898067,19.64627941,0.67032921,0.225766071,0.891345742,7.328601182,33.37226357,2.249975283,0.175465584,0.248554046,0.145296062,0.151051476,0.753070611,0.068025429,0.325927575,111.5814426,3.772554774,6.482586173,0.82494933,3.100720598,0.609510308,0.132716854,0.603851059,0.079498752,0.410700921,0.073050958,0.192206769,0.156600137,0.003414783,1.844809561,0.778215565,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,15.07,4.98,20.05,364.0406,7.541469773,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
17.2775069,1.026698234,182.2780317,4615.384743,2732.257134,2852.891342,4.217624783,760.2452555,34.44374716,28.66858876,430.9106722,23569.0844,9.477469356,21.74687892,28.45544936,40.20901226,6.540306065,1.948437394,8.710396771,26.76251214,16.34230027,11.77801472,2.058827514,2.377511889,0.630078532,0.258395043,5.88148532,0.668052022,3.433440196,113.0976888,28.07738447,58.8561183,6.445655481,23.94701741,4.556805039,0.830833449,4.313279919,0.533221622,2.714935619,0.477115429,1.282688578,1.051200795,0.045706589,15.85656945,8.178119729,277.9854,28.22661081,57.52,6.91,57.5,1.169375739,0.119250034,1665.686746,4448.941174,12212.52126,2486.885616,0.200915495,20.27185583,1.402265094,2.41855247,68.04959166,926.3977906,0.686611037,5.971998104,10.35498424,14.14783958,0.288637834,0.10655357,0.448723484,5.277979193,20.31784349,1.234960998,0.375004372,0.123766491,0.057358135,0.114159525,0.921983145,0.074045082,0.149457505,61.5510576,1.878985416,3.237252318,0.39605681,1.494687548,0.300844864,0.07137867,0.311268196,0.041088506,0.217249549,0.040046173,0.105149689,0.077513436,0.006065533,0.88428703,0.284138686,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,8.72,4.11,12.83,734.5184,9.9500539,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
12.97423728,0.796330366,152.4583869,3540.118952,2227.633926,2269.828692,3.319650332,662.2859242,27.90817884,22.65085763,340.2319183,19524.20467,7.599437497,16.48759255,23.73802051,33.66841785,5.330529127,1.638698181,6.72901801,21.68369417,12.6321327,10.09746449,1.490309502,2.563182407,0.543843392,0.444436085,5.518939172,0.559342286,2.694543237,89.6222993,27.44194171,54.96582995,6.081655024,21.87521145,3.982323695,0.682598008,3.696412332,0.463528847,2.355212694,0.411542172,1.113811644,0.918743245,0.043525358,12.82984361,8.861061311,137.214,8.675015954,55.62,6.79,53.9,2.214414058,0.145057523,1373.629637,3474.201529,17899.5762,3050.578789,0.246164253,21.2107059,1.762271376,3.710444538,113.8588282,1165.672935,1.669725308,8.312566484,18.31453392,19.5078079,0.393356917,0.174035532,0.724879919,4.240886892,25.45354801,2.316802255,0.147567821,0.147602274,0.131198725,0.195942022,0.860548947,0.098688307,0.157961202,68.67074152,3.180168708,5.791986019,0.699428578,2.674622616,0.527732036,0.122184429,0.587863389,0.076809571,0.4140853,0.077368478,0.211950316,0.15767792,0.003758269,1.472226193,0.363130938,113.155346,33.177072,0.121887982,4979.0,3423.0,821.5999756,0.697808981,0.100000001,25.60000038,39.22999954,-18.78000069,197,185,537.654992,12.26,3.94,16.2,491.0906,12.60559248,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
